,date,user,activity,timestamp,x-axis,y-axis,z-axis
6968,1970-01-01 00:59:39.500,6,Walking,3579522258000.0,0.72,8.08,-1.1441092
6969,1970-01-01 00:59:40.000,6,Walking,3580022227000.0,-3.76,18.2,-4.0180025
6970,1970-01-01 00:59:40.500,6,Walking,3580542277000.0,-0.11,8.2,-2.7921712
6971,1970-01-01 00:59:41.000,6,Walking,3581002299000.0,4.48,13.72,9.275456
6972,1970-01-01 00:59:41.500,6,Walking,3581512218000.0,-1.8,17.12,1.607201
6973,1970-01-01 00:59:42.000,6,Walking,3582012279000.0,4.79,17.24,5.7886477
6974,1970-01-01 00:59:42.500,6,Walking,3582512218000.0,-7.21,12.95,0.46309182
6975,1970-01-01 00:59:43.000,6,Walking,3583012248000.0,4.99,15.75,-1.9885708
6976,1970-01-01 00:59:43.500,6,Walking,3583512279000.0,2.07,10.88,1.1849703
6977,1970-01-01 00:59:44.000,6,Walking,3584012279000.0,2.87,12.22,-1.334794
6978,1970-01-01 00:59:44.500,6,Walking,3584512218000.0,1.18,16.59,13.947236
7233,1970-01-01 01:01:52.000,6,Walking,3712042216000.0,2.53,5.75,-0.50395286
7234,1970-01-01 01:01:52.500,6,Walking,3712512157000.0,5.9,4.33,-1.4165162
7235,1970-01-01 01:01:53.000,6,Walking,3713012279000.0,5.28,4.06,-2.4925237
7236,1970-01-01 01:01:53.500,6,Walking,3713722331000.0,10.38,5.6,-0.95342433
7237,1970-01-01 01:01:54.000,6,Walking,3714052165000.0,5.01,4.6,-3.486809
7238,1970-01-01 01:01:54.500,6,Walking,3714502269000.0,7.25,12.45,-2.6423476
7239,1970-01-01 01:01:55.000,6,Walking,3715002238000.0,11.96,18.39,-1.7978859
7240,1970-01-01 01:01:55.500,6,Walking,3715502238000.0,1.54,5.83,-0.95342433
7241,1970-01-01 01:01:56.000,6,Walking,3716002238000.0,14.06,10.38,-1.0760075
7242,1970-01-01 01:01:56.500,6,Walking,3716532512000.0,0.89,5.41,-0.7218784
7243,1970-01-01 01:01:57.000,6,Walking,3717083018000.0,7.25,12.41,-0.8036005
7244,1970-01-01 01:01:57.500,6,Walking,3717532207000.0,0.19,5.43,-0.46309182
7245,1970-01-01 01:01:58.000,6,Walking,3718192119000.0,2.83,3.64,-2.0294318
7246,1970-01-01 01:01:58.500,6,Walking,3718542277000.0,0.57,4.18,-0.7627395
7247,1970-01-01 01:01:59.000,6,Walking,3719042308000.0,15.75,14.71,-3.0645783
7248,1970-01-01 01:01:59.500,6,Walking,3719772227000.0,11.65,6.21,-2.1792557
7249,1970-01-01 01:02:00.000,6,Walking,3720092143000.0,11.11,15.17,-4.0588636
7250,1970-01-01 01:02:00.500,6,Walking,3720552196000.0,0.53,7.01,-0.6537767
7251,1970-01-01 01:02:01.000,6,Walking,3721152385000.0,5.05,3.15,-2.8330324
7252,1970-01-01 01:02:01.500,6,Walking,3721502269000.0,7.5,12.64,-2.6014864
7254,1970-01-01 01:02:02.500,6,Walking,3722522227000.0,3.3,8.85,-3.255263
7255,1970-01-01 01:02:03.000,6,Walking,3723022227000.0,13.48,5.71,-0.9942854
7256,1970-01-01 01:02:03.500,6,Walking,3723572215000.0,-0.61,3.76,-1.607201
7257,1970-01-01 01:02:04.000,6,Walking,3724022197000.0,15.21,2.87,4.7943625
7258,1970-01-01 01:02:04.500,6,Walking,3724732188000.0,5.01,3.02,-1.334794
7259,1970-01-01 01:02:05.000,6,Walking,3725033183000.0,13.18,1.8,-0.42223078
7260,1970-01-01 01:02:05.500,6,Walking,3725563274000.0,4.1,7.67,-2.4925237
7261,1970-01-01 01:02:06.000,6,Walking,3726023753000.0,15.7,0.8,6.3198414
7262,1970-01-01 01:02:06.500,6,Walking,3726523326000.0,8.58,7.86,-7.43671
7263,1970-01-01 01:02:07.000,6,Walking,3727023112000.0,16.25,-0.23,7.164303
7264,1970-01-01 01:02:07.500,6,Walking,3727523112000.0,13.99,7.31,-3.8681788
7265,1970-01-01 01:02:08.000,6,Walking,3728023265000.0,15.98,1.12,4.9850473
7266,1970-01-01 01:02:08.500,6,Walking,3728532268000.0,4.6,5.6,-9.697687
7267,1970-01-01 01:02:09.000,6,Walking,3729032268000.0,18.16,0.72,10.269742
7268,1970-01-01 01:02:09.500,6,Walking,3729782420000.0,3.45,4.33,-1.6889231
7269,1970-01-01 01:02:10.000,6,Walking,3730032207000.0,14.25,2.37,-0.14982383
7270,1970-01-01 01:02:10.500,6,Walking,3730532115000.0,14.1,3.45,-1.6480621
7271,1970-01-01 01:02:11.000,6,Walking,3731012248000.0,14.02,0.19,0.7218784
7272,1970-01-01 01:02:11.500,6,Walking,3731513042000.0,13.53,-6.59,2.152015
7273,1970-01-01 01:02:12.000,6,Walking,3732012981000.0,12.95,0.89,-2.9147544
7275,1970-01-01 01:02:13.000,6,Walking,3733011027000.0,4.21,8.28,4.5219555
7276,1970-01-01 01:02:13.500,6,Walking,3733532115000.0,10.38,19.57,6.0201936
7277,1970-01-01 01:02:14.000,6,Walking,3734042216000.0,10.95,4.82,3.2961242
7278,1970-01-01 01:02:14.500,6,Walking,3734542247000.0,9.34,13.18,11.985906
7279,1970-01-01 01:02:15.000,6,Walking,3735042247000.0,2.87,7.5,0.46309182
7280,1970-01-01 01:02:15.500,6,Walking,3735542277000.0,0.99,16.74,13.021052
7281,1970-01-01 01:02:16.000,6,Walking,3736003551000.0,1.92,12.03,-0.3405087
7282,1970-01-01 01:02:16.500,6,Walking,3736503093000.0,-5.09,7.35,3.0645783
7283,1970-01-01 01:02:17.000,6,Walking,3737003520000.0,0.34,8.5,1.6480621
7284,1970-01-01 01:02:17.500,6,Walking,3737503001000.0,-3.6,5.52,-0.9942854
7285,1970-01-01 01:02:18.000,6,Walking,3738003398000.0,-0.8,8.31,-0.5720546
7286,1970-01-01 01:02:18.500,6,Walking,3738512279000.0,-1.65,1.84,-2.070293
7287,1970-01-01 01:02:19.000,6,Walking,3739032268000.0,0.31,9.3,0.3405087
7288,1970-01-01 01:02:19.500,6,Walking,3739532298000.0,-1.12,5.05,-2.9147544
7289,1970-01-01 01:02:20.000,6,Walking,3740032237000.0,-1.5,6.47,-1.0351465
7290,1970-01-01 01:02:20.500,6,Walking,3740532207000.0,2.83,5.75,-4.7126403
7291,1970-01-01 01:02:21.000,6,Walking,3741032207000.0,0.53,7.78,-0.6946377
7292,1970-01-01 01:02:21.500,6,Walking,3741542277000.0,3.34,9.66,-1.4573772
7293,1970-01-01 01:02:22.000,6,Walking,3742042247000.0,2.83,9.19,-0.84446156
7294,1970-01-01 01:02:22.500,6,Walking,3742542216000.0,-3.57,7.31,0.8036005
7545,1970-01-01 01:04:28.000,10,Jogging,3868012341000.0,-15.13,8.89,-6.32
7546,1970-01-01 01:04:28.500,10,Jogging,3868512341000.0,-7.78,-6.21,-8.39
7547,1970-01-01 01:04:29.000,10,Jogging,3869012279000.0,8.5,6.44,2.76
7548,1970-01-01 01:04:29.500,10,Jogging,3869512341000.0,-8.35,18.12,-6.51
7549,1970-01-01 01:04:30.000,10,Jogging,3870032330000.0,-5.75,15.09,-1.27
7550,1970-01-01 01:04:30.500,10,Jogging,3870532330000.0,5.6,5.09,2.91
7551,1970-01-01 01:04:31.000,10,Jogging,3871032360000.0,-6.28,14.63,7.55
7552,1970-01-01 01:04:31.500,10,Jogging,3871520702000.0,-4.06,11.3,0.89
7553,1970-01-01 01:04:32.000,10,Jogging,3872032330000.0,-14.1,19.57,-10.76
7554,1970-01-01 01:04:32.500,10,Jogging,3872532330000.0,1.92,-13.4,-6.24
7555,1970-01-01 01:04:33.000,10,Jogging,3873032360000.0,1.38,7.08,2.11
7556,1970-01-01 01:04:33.500,10,Jogging,3873532330000.0,-12.79,6.55,-1.95
7557,1970-01-01 01:04:34.000,10,Jogging,3874032330000.0,-5.94,-2.6,-7.04
7558,1970-01-01 01:04:34.500,10,Jogging,3874532360000.0,7.78,3.49,3.76
7559,1970-01-01 01:04:35.000,10,Jogging,3875032330000.0,-10.27,10.99,-1.61
7560,1970-01-01 01:04:35.500,10,Jogging,3875502361000.0,-16.44,18.66,0.27
7561,1970-01-01 01:04:36.000,10,Jogging,3876002361000.0,-4.44,10.73,13.33
7562,1970-01-01 01:04:36.500,10,Jogging,3876502361000.0,-6.59,7.21,6.36
7563,1970-01-01 01:04:37.000,10,Jogging,3877003338000.0,-11.41,19.38,2.03
7564,1970-01-01 01:04:37.500,10,Jogging,3877522350000.0,-18.96,18.77,-6.4
7566,1970-01-01 01:04:38.500,10,Jogging,3878532330000.0,2.07,3.83,7.46
7567,1970-01-01 01:04:39.000,10,Jogging,3879032330000.0,-14.71,8.39,-1.92
7568,1970-01-01 01:04:39.500,10,Jogging,3879532330000.0,-6.78,-4.18,-7.08
7569,1970-01-01 01:04:40.000,10,Jogging,3880032360000.0,9.38,8.24,3.95
7570,1970-01-01 01:04:40.500,10,Jogging,3880532360000.0,-15.89,13.95,-2.68
7571,1970-01-01 01:04:41.000,10,Jogging,3881032330000.0,-8.66,15.85,-0.57
7572,1970-01-01 01:04:41.500,10,Jogging,3881532330000.0,-1.5,5.41,7.16
7573,1970-01-01 01:04:42.000,10,Jogging,3882012249000.0,0.31,9.72,5.79
7574,1970-01-01 01:04:42.500,10,Jogging,3882512341000.0,-16.13,19.57,1.5
7575,1970-01-01 01:04:43.000,10,Jogging,3883012279000.0,-12.83,19.57,-8.08
7576,1970-01-01 01:04:43.500,10,Jogging,3883512371000.0,4.02,-15.24,-3.72
7577,1970-01-01 01:04:44.000,10,Jogging,3884012341000.0,-5.41,15.51,-2.11
7578,1970-01-01 01:04:44.500,10,Jogging,3884512341000.0,-17.5,9.62,-8.31
7579,1970-01-01 01:04:45.000,10,Jogging,3885012279000.0,-5.01,-11.11,-7.44
7580,1970-01-01 01:04:45.500,10,Jogging,3885532238000.0,5.22,3.02,5.13
7581,1970-01-01 01:04:46.000,10,Jogging,3886032330000.0,-8.05,5.09,-1.12
7582,1970-01-01 01:04:46.500,10,Jogging,3886552349000.0,-7.27,-0.27,-6.59
7583,1970-01-01 01:04:47.000,10,Jogging,3887012279000.0,5.01,7.89,3.17
7584,1970-01-01 01:04:47.500,10,Jogging,3887512341000.0,-3.26,5.79,1.88
7585,1970-01-01 01:04:48.000,10,Jogging,3888012341000.0,-15.98,19.57,3.21
7587,1970-01-01 01:04:49.000,10,Jogging,3889012249000.0,-5.86,-10.31,-6.13
7588,1970-01-01 01:04:49.500,10,Jogging,3889512341000.0,9.43,4.18,2.98
7589,1970-01-01 01:04:50.000,10,Jogging,3890012249000.0,-9.23,8.69,0.27
7590,1970-01-01 01:04:50.500,10,Jogging,3890520367000.0,-12.15,18.39,2.79
7591,1970-01-01 01:04:51.000,10,Jogging,3891032330000.0,1.5,9.53,3.95
7592,1970-01-01 01:04:51.500,10,Jogging,3891532330000.0,-2.07,2.53,2.18
7593,1970-01-01 01:04:52.000,10,Jogging,3892032330000.0,-14.21,19.57,4.37
7594,1970-01-01 01:04:52.500,10,Jogging,3892542522000.0,-14.25,19.57,-12.3
7595,1970-01-01 01:04:53.000,10,Jogging,3893003368000.0,-3.57,-9.58,-9.38
7596,1970-01-01 01:04:53.500,10,Jogging,3893532330000.0,1.73,2.76,2.96
7597,1970-01-01 01:04:54.000,10,Jogging,3894032360000.0,-16.28,4.67,-3.26
7598,1970-01-01 01:04:54.500,10,Jogging,3894532330000.0,-7.27,-2.49,-6.85
7599,1970-01-01 01:04:55.000,10,Jogging,3895032360000.0,8.5,8.66,5.28
7600,1970-01-01 01:04:55.500,10,Jogging,3895502361000.0,-9.43,19.53,5.83
7601,1970-01-01 01:04:56.000,10,Jogging,3896002331000.0,-18.24,19.57,-0.99
7602,1970-01-01 01:04:56.500,10,Jogging,3896502361000.0,-5.09,16.02,-2.45
7603,1970-01-01 01:04:57.000,10,Jogging,3897002941000.0,3.06,-7.63,-1.76
7604,1970-01-01 01:04:57.500,10,Jogging,3897503918000.0,-13.33,15.36,-0.84
7605,1970-01-01 01:04:58.000,10,Jogging,3898002361000.0,-18.05,16.28,-8.92
7606,1970-01-01 01:04:58.500,10,Jogging,3898502361000.0,-2.6,-12.56,-10.65
7608,1970-01-01 01:04:59.500,10,Jogging,3899502361000.0,-18.2,0.15,-6.66
7609,1970-01-01 01:05:00.000,10,Jogging,3900002331000.0,-6.05,-6.63,-6.93
7610,1970-01-01 01:05:00.500,10,Jogging,3900502361000.0,8.24,4.06,3.11
7611,1970-01-01 01:05:01.000,10,Jogging,3901012249000.0,-10.34,2.07,-4.67
7612,1970-01-01 01:05:01.500,10,Jogging,3901512341000.0,-1.12,3.72,-4.63
7613,1970-01-01 01:05:02.000,10,Jogging,3902012279000.0,8.62,3.99,5.13
7614,1970-01-01 01:05:02.500,10,Jogging,3902502544000.0,-9.3,12.34,4.9
7615,1970-01-01 01:05:03.000,10,Jogging,3903002575000.0,-19.34,19.57,-1.57
7616,1970-01-01 01:05:03.500,10,Jogging,3903502361000.0,-4.06,16.59,11.45
7617,1970-01-01 01:05:04.000,10,Jogging,3904002361000.0,-0.61,-3.83,-1.27
7618,1970-01-01 01:05:04.500,10,Jogging,3904502361000.0,-11.73,18.89,-0.3
7619,1970-01-01 01:05:05.000,10,Jogging,3905002941000.0,-13.14,19.57,-15.85
7620,1970-01-01 01:05:05.500,10,Jogging,3905502361000.0,-2.22,-13.76,-9.15
7621,1970-01-01 01:05:06.000,10,Jogging,3906012249000.0,9.34,4.06,2.41
7622,1970-01-01 01:05:06.500,10,Jogging,3906512371000.0,-11.3,1.5,-0.23
7623,1970-01-01 01:05:07.000,10,Jogging,3907012310000.0,-2.79,-1.23,-6.36
7624,1970-01-01 01:05:07.500,10,Jogging,3907512402000.0,4.71,8.62,3.57
7625,1970-01-01 01:05:08.000,10,Jogging,3908012402000.0,-9.15,17.69,-0.76
7626,1970-01-01 01:05:08.500,10,Jogging,3908512371000.0,-19.0,17.16,-7.35
7627,1970-01-01 01:05:09.000,10,Jogging,3909032330000.0,-0.04,9.28,3.15
7629,1970-01-01 01:05:10.000,10,Jogging,3910032330000.0,-10.57,19.42,0.42
7630,1970-01-01 01:05:10.500,10,Jogging,3910532330000.0,-17.5,16.7,-13.17
7631,1970-01-01 01:05:11.000,10,Jogging,3911032330000.0,-0.46,-14.18,-9.34
7632,1970-01-01 01:05:11.500,10,Jogging,3911532330000.0,-0.95,9.53,2.49
7633,1970-01-01 01:05:12.000,10,Jogging,3912032360000.0,-17.62,2.64,-3.49
7634,1970-01-01 01:05:12.500,10,Jogging,3912532330000.0,-8.81,-8.54,-10.11
7635,1970-01-01 01:05:13.000,10,Jogging,3913032330000.0,8.73,5.41,4.44
7636,1970-01-01 01:05:13.500,10,Jogging,3913532330000.0,-9.28,3.45,-3.17
7637,1970-01-01 01:05:14.000,10,Jogging,3914002361000.0,-3.06,6.36,-4.14
7638,1970-01-01 01:05:14.500,10,Jogging,3914502331000.0,9.7,2.83,4.4
7639,1970-01-01 01:05:15.000,10,Jogging,3915002575000.0,-12.83,18.5,3.99
7640,1970-01-01 01:05:15.500,10,Jogging,3915512341000.0,-18.89,19.57,-0.84
7641,1970-01-01 01:05:16.000,10,Jogging,3916012341000.0,2.03,14.86,7.55
7642,1970-01-01 01:05:16.500,10,Jogging,3916532330000.0,-5.67,11.6,9.62
7643,1970-01-01 01:05:17.000,10,Jogging,3917032360000.0,-19.61,19.53,-4.37
7644,1970-01-01 01:05:17.500,10,Jogging,3917533642000.0,-4.33,16.74,11.65
7645,1970-01-01 01:05:18.000,10,Jogging,3918032330000.0,-0.3,-4.75,-2.91
7646,1970-01-01 01:05:18.500,10,Jogging,3918502331000.0,-0.57,12.03,4.6
7647,1970-01-01 01:05:19.000,10,Jogging,3919002605000.0,-14.33,12.03,-0.46
7648,1970-01-01 01:05:19.500,10,Jogging,3919502331000.0,-3.53,-14.82,-8.96
7650,1970-01-01 01:05:20.500,10,Jogging,3920502331000.0,-13.06,-3.72,-2.68
7651,1970-01-01 01:05:21.000,10,Jogging,3921002758000.0,-6.47,-6.09,-7.59
7652,1970-01-01 01:05:21.500,10,Jogging,3921502361000.0,6.55,5.33,4.06
7653,1970-01-01 01:05:22.000,10,Jogging,3922002361000.0,-15.24,10.34,-3.53
7654,1970-01-01 01:05:22.500,10,Jogging,3922502361000.0,-2.49,9.62,-3.76
7655,1970-01-01 01:05:23.000,10,Jogging,3923002636000.0,9.11,4.9,4.4
7656,1970-01-01 01:05:23.500,10,Jogging,3923512371000.0,-7.55,15.02,-3.95
7657,1970-01-01 01:05:24.000,10,Jogging,3924032330000.0,-13.38,16.78,-4.14
7658,1970-01-01 01:05:24.500,10,Jogging,3924532330000.0,10.76,5.86,0.61
7659,1970-01-01 01:05:25.000,10,Jogging,3925032330000.0,-4.82,13.48,6.17
7660,1970-01-01 01:05:25.500,10,Jogging,3925532330000.0,-15.47,19.57,-3.79
7661,1970-01-01 01:05:26.000,10,Jogging,3926032330000.0,-4.44,18.5,-3.41
7662,1970-01-01 01:05:26.500,10,Jogging,3926532330000.0,0.46,-10.34,-2.72
7663,1970-01-01 01:05:27.000,10,Jogging,3927032330000.0,-5.98,15.09,0.04
7664,1970-01-01 01:05:27.500,10,Jogging,3927502331000.0,-18.16,10.57,-6.32
7665,1970-01-01 01:05:28.000,10,Jogging,3928002331000.0,-6.82,-10.27,-9.47
7666,1970-01-01 01:05:28.500,10,Jogging,3928512310000.0,8.81,3.83,4.75
7667,1970-01-01 01:05:29.000,10,Jogging,3929012279000.0,-12.76,8.66,-5.13
7668,1970-01-01 01:05:29.500,10,Jogging,3929532330000.0,-8.69,-4.86,-8.43
7669,1970-01-01 01:05:30.000,10,Jogging,3930032360000.0,9.34,6.32,2.11
7671,1970-01-01 01:05:31.000,10,Jogging,3931032330000.0,-9.04,15.89,0.93
7672,1970-01-01 01:05:31.500,10,Jogging,3931532330000.0,6.74,5.48,2.3
7673,1970-01-01 01:05:32.000,10,Jogging,3932052349000.0,-6.02,16.63,3.83
7674,1970-01-01 01:05:32.500,10,Jogging,3932502361000.0,-9.96,19.23,0.53
7675,1970-01-01 01:05:33.000,10,Jogging,3933002727000.0,-13.53,19.57,-14.14
7676,1970-01-01 01:05:33.500,10,Jogging,3933502300000.0,-3.06,-15.21,-8.96
7677,1970-01-01 01:05:34.000,10,Jogging,3934002361000.0,5.56,5.28,2.96
7678,1970-01-01 01:05:34.500,10,Jogging,3934502331000.0,-11.54,2.37,-1.27
7679,1970-01-01 01:05:35.000,10,Jogging,3935002544000.0,-8.05,-5.71,-9.19
7680,1970-01-01 01:05:35.500,10,Jogging,3935502331000.0,8.24,4.71,1.5
7681,1970-01-01 01:05:36.000,10,Jogging,3936002361000.0,-9.04,11.18,-2.53
7682,1970-01-01 01:05:36.500,10,Jogging,3936502331000.0,-10.04,14.29,0.8
7683,1970-01-01 01:05:37.000,10,Jogging,3937012279000.0,8.73,4.25,1.5
7684,1970-01-01 01:05:37.500,10,Jogging,3937512341000.0,-7.93,19.23,0.84
7685,1970-01-01 01:05:38.000,10,Jogging,3938012249000.0,-19.15,19.57,-3.3
7686,1970-01-01 01:05:38.500,10,Jogging,3938522289000.0,1.57,16.32,5.22
7687,1970-01-01 01:05:39.000,10,Jogging,3939022350000.0,-3.45,8.62,6.09
7688,1970-01-01 01:05:39.500,10,Jogging,3939532238000.0,-17.88,19.57,-5.75
7689,1970-01-01 01:05:40.000,10,Jogging,3940032330000.0,-0.89,19.46,-3.6
7690,1970-01-01 01:05:40.500,10,Jogging,3940532360000.0,-0.53,-10.99,-2.64
7692,1970-01-01 01:05:41.500,10,Jogging,3941532330000.0,-19.61,13.18,-5.37
7693,1970-01-01 01:05:42.000,10,Jogging,3942012249000.0,-8.35,-4.44,-7.7
7694,1970-01-01 01:05:42.500,10,Jogging,3942512371000.0,11.14,6.4,4.37
7695,1970-01-01 01:05:43.000,10,Jogging,3943012279000.0,-6.02,11.88,-3.36
7696,1970-01-01 01:05:43.500,10,Jogging,3943512341000.0,-15.32,15.98,-0.57
7697,1970-01-01 01:05:44.000,10,Jogging,3944022320000.0,1.31,7.4,2.34
7698,1970-01-01 01:05:44.500,10,Jogging,3944539501000.0,1.73,6.7,3.53
7699,1970-01-01 01:05:45.000,10,Jogging,3945003124000.0,-0.91,12.49,-2.64
7700,1970-01-01 01:05:45.500,10,Jogging,3945502331000.0,-16.63,7.86,-4.18
7701,1970-01-01 01:05:46.000,10,Jogging,3946002361000.0,-8.58,-9.53,-6.13
7702,1970-01-01 01:05:46.500,10,Jogging,3946502331000.0,4.82,1.14,3.91
7703,1970-01-01 01:05:47.000,10,Jogging,3947002575000.0,-7.86,-1.88,-4.71
7704,1970-01-01 01:05:47.500,10,Jogging,3947512341000.0,-3.11,4.99,-6.05
7705,1970-01-01 01:05:48.000,10,Jogging,3948012341000.0,6.63,5.24,3.72
7706,1970-01-01 01:05:48.500,10,Jogging,3948522228000.0,-2.56,10.53,-6.55
7707,1970-01-01 01:05:49.000,10,Jogging,3949022320000.0,-18.2,16.82,1.33
7708,1970-01-01 01:05:49.500,10,Jogging,3949532330000.0,2.03,7.31,7.12
7709,1970-01-01 01:05:50.000,10,Jogging,3950032330000.0,-2.03,12.87,8.35
7710,1970-01-01 01:05:50.500,10,Jogging,3950532330000.0,-14.56,19.57,-4.33
7711,1970-01-01 01:05:51.000,10,Jogging,3951032330000.0,-8.92,19.57,-10.95
7713,1970-01-01 01:05:52.000,10,Jogging,3952032330000.0,-5.24,8.12,-0.61
7714,1970-01-01 01:05:52.500,10,Jogging,3952502331000.0,-15.55,6.89,-5.9
7715,1970-01-01 01:05:53.000,10,Jogging,3953003521000.0,-7.01,-4.56,-7.5
7716,1970-01-01 01:05:53.500,10,Jogging,3953512341000.0,6.89,3.21,2.87
7717,1970-01-01 01:05:54.000,10,Jogging,3954012249000.0,-15.21,11.6,-9.47
7718,1970-01-01 01:05:54.500,10,Jogging,3954512341000.0,-0.72,13.72,-2.45
7719,1970-01-01 01:05:55.000,10,Jogging,3955032299000.0,8.39,6.59,4.44
7720,1970-01-01 01:05:55.500,10,Jogging,3955532299000.0,-5.63,4.52,-4.82
7721,1970-01-01 01:05:56.000,10,Jogging,3956032330000.0,-6.97,14.9,-2.45
7722,1970-01-01 01:05:56.500,10,Jogging,3956532299000.0,9.43,5.22,1.46
7723,1970-01-01 01:05:57.000,10,Jogging,3957032330000.0,-4.1,18.96,1.92
7724,1970-01-01 01:05:57.500,10,Jogging,3957532299000.0,-19.61,19.57,-6.66
7725,1970-01-01 01:05:58.000,10,Jogging,3958032330000.0,-2.83,16.55,8.81
7726,1970-01-01 01:05:58.500,10,Jogging,3958532299000.0,-2.41,4.06,4.14
7727,1970-01-01 01:05:59.000,10,Jogging,3959032330000.0,-14.75,19.57,0.57
7728,1970-01-01 01:05:59.500,10,Jogging,3959532635000.0,-4.18,19.53,-10.38
7729,1970-01-01 01:06:00.000,10,Jogging,3960002300000.0,-1.88,-16.4,-9.38
7730,1970-01-01 01:06:00.500,10,Jogging,3960502331000.0,4.48,6.85,2.96
7731,1970-01-01 01:06:01.000,10,Jogging,3961002758000.0,-10.19,7.12,-3.68
7732,1970-01-01 01:06:01.500,10,Jogging,3961502331000.0,-7.78,-9.81,-7.46
7734,1970-01-01 01:06:02.500,10,Jogging,3962502392000.0,-13.02,9.96,-8.39
7735,1970-01-01 01:06:03.000,10,Jogging,3963012249000.0,-4.99,-1.38,-6.05
7736,1970-01-01 01:06:03.500,10,Jogging,3963512341000.0,9.23,4.9,0.99
7737,1970-01-01 01:06:04.000,10,Jogging,3964012371000.0,-14.44,8.16,-2.79
7738,1970-01-01 01:06:04.500,10,Jogging,3964522320000.0,-1.88,3.99,-6.05
7739,1970-01-01 01:06:05.000,10,Jogging,3965022320000.0,7.4,7.59,5.18
7740,1970-01-01 01:06:05.500,10,Jogging,3965532299000.0,-12.11,12.68,-3.21
7741,1970-01-01 01:06:06.000,10,Jogging,3966032330000.0,-7.59,12.41,-3.3
7742,1970-01-01 01:06:06.500,10,Jogging,3966532299000.0,8.2,3.99,4.48
7743,1970-01-01 01:06:07.000,10,Jogging,3967032330000.0,-4.06,19.15,3.21
7744,1970-01-01 01:06:07.500,10,Jogging,3967532299000.0,-19.57,19.53,-6.17
7745,1970-01-01 01:06:08.000,10,Jogging,3968002331000.0,-2.75,19.42,-8.31
7746,1970-01-01 01:06:08.500,10,Jogging,3968502361000.0,-0.76,-14.9,-4.99
7747,1970-01-01 01:06:09.000,10,Jogging,3969003490000.0,-1.27,11.11,3.57
7748,1970-01-01 01:06:09.500,10,Jogging,3969522320000.0,-13.82,19.57,-12.45
7749,1970-01-01 01:06:10.000,10,Jogging,3970022320000.0,-4.29,-15.01,-8.77
7750,1970-01-01 01:06:10.500,10,Jogging,3970532299000.0,5.01,6.93,3.72
7751,1970-01-01 01:06:11.000,10,Jogging,3971032330000.0,-12.87,8.54,-3.41
7752,1970-01-01 01:06:11.500,10,Jogging,3971532330000.0,-8.73,-6.93,-8.12
7753,1970-01-01 01:06:12.000,10,Jogging,3972032330000.0,7.7,3.95,4.6
7755,1970-01-01 01:06:13.000,10,Jogging,3973032360000.0,-2.03,6.28,-3.95
7756,1970-01-01 01:06:13.500,10,Jogging,3973532330000.0,6.63,6.13,5.37
7757,1970-01-01 01:06:14.000,10,Jogging,3974032330000.0,-1.08,7.67,-3.11
7758,1970-01-01 01:06:14.500,10,Jogging,3974532299000.0,-10.61,17.12,-4.25
7759,1970-01-01 01:06:15.000,10,Jogging,3975032330000.0,8.01,2.72,4.71
7760,1970-01-01 01:06:15.500,10,Jogging,3975502300000.0,-2.07,7.31,3.21
7761,1970-01-01 01:06:16.000,10,Jogging,3976002331000.0,-9.0,19.57,-3.34
7762,1970-01-01 01:06:16.500,10,Jogging,3976502331000.0,-6.05,19.57,-13.95
7763,1970-01-01 01:06:17.000,10,Jogging,3977002911000.0,-1.61,-16.89,-8.88
7764,1970-01-01 01:06:17.500,10,Jogging,3977502331000.0,-1.12,11.65,-0.89
7765,1970-01-01 01:06:18.000,10,Jogging,3978002361000.0,-17.69,10.73,-5.67
7766,1970-01-01 01:06:18.500,10,Jogging,3978512341000.0,-6.78,-13.87,-11.07
7767,1970-01-01 01:06:19.000,10,Jogging,3979012249000.0,9.89,5.09,2.6
7768,1970-01-01 01:06:19.500,10,Jogging,3979522320000.0,-12.68,6.93,-5.86
7769,1970-01-01 01:06:20.000,10,Jogging,3980022320000.0,-9.3,-6.74,-7.01
7770,1970-01-01 01:06:20.500,10,Jogging,3980532330000.0,7.89,3.34,6.13
7771,1970-01-01 01:06:21.000,10,Jogging,3981032330000.0,-8.35,3.91,-4.44
7772,1970-01-01 01:06:21.500,10,Jogging,3981532330000.0,-3.45,4.25,-8.73
7773,1970-01-01 01:06:22.000,10,Jogging,3982032330000.0,7.16,7.01,5.24
7774,1970-01-01 01:06:22.500,10,Jogging,3982532513000.0,-8.43,12.45,-6.02
7810,1970-01-01 01:06:40.500,6,Upstairs,4000532268000.0,0.99,9.72,-2.6832085
7811,1970-01-01 01:06:41.000,6,Upstairs,4001002299000.0,-3.41,8.16,-0.3405087
7812,1970-01-01 01:06:41.500,6,Upstairs,4001502238000.0,1.92,9.72,1.5390993
7813,1970-01-01 01:06:42.000,6,Upstairs,4002002208000.0,2.64,6.85,-2.6014864
7814,1970-01-01 01:06:42.500,6,Upstairs,4002502208000.0,0.72,5.13,-0.29964766
7815,1970-01-01 01:06:43.000,6,Upstairs,4003002238000.0,1.23,6.66,-0.9125633
7816,1970-01-01 01:06:43.500,6,Upstairs,4003502208000.0,-0.53,6.66,0.8036005
7817,1970-01-01 01:06:44.000,6,Upstairs,4004002238000.0,1.31,9.23,-2.5606253
